rel_day,RGTI,GRRR,RIME,BNRG,RZLV,NORD,ENSV,MTEK,BBAI,LPTH,BLIN,STIM,RCAT,RVPH,MESO,VSTTF,KARX,ARQQ,CERO,DRIO,I9C.SG,RBTC,EOSE,CADL,CRML,CURV,HTOO,CTNT,KAVL,ABLLL,BEEM,MEG,FULC,ICCT,LYRA,COE,AFIB,FOA,LXRX,BCTX,CDTX,GGAL,QDEL,REED,NRSN,MSPR,PGNY,CLW,CVI,PSHG,ETON,AIM,AS,GRND,PMDI,PSQH,GASS,PVCT,2BO.F,LUCD,RSSS,BNTC,AZTA,LTCH,AGAE,AKTX,UBXG,OMCC,RNW,QIPT,HLP,SKLZ,EU,WEAV,BRN,AQUC,OGI,NGS,AB,IBEX,WK,RCKT,1965.HK,PAY,PAIYY,SMLR,ET,BRLT,DUO,NGNE,NEGG,GRPN,DMNIF,EPD,ECG,TSEM,RNGR,ALB,STTK,CTRN,HROW,ILMN,P8P.F,NC,CRDO,TYRA,VCV,DSP,NN,SNCR,FWONA,CARV,DXCM,GCT,OPRA,SPMC,FTI,XRAY,ARES,CAZ0.SG,TCI,EVLV,MPU,UHG,VTS,MYE,FND,MGPI,NKTX,CON,CAG,OPRX,MODVQ,XGN,MRAI,GIS,CE,CBNA,HSBC,PMVP,IOT,BEN,CRBG,THR,PX,AQN.TO,HGAS,FIS,BWB,INFU,ACIU,ATRO,FFIV,MNPR,AKAM,AAP,FYBR,DSS,SMID,BEAGU,DTCK,BLK,BAC-PM,FBIZ,GTX,AZUL4.SA,INBK,AURE,PCYO,OS,EL,BOF,HHS,0547.HK,NAMS,WHLR,CABA,TOUR,HAIAF,PAYO,HD,STEP,PINS,MORN,CBOE,S,KWR,IMG,CVE,UPWK,PPT,GLEN.L,AIZ,CNNE,BGR,ENX,VMO,BSRR,NAN,ORA,ASH,APPF,CNH,NXJ,IGI,MNRHF,BEIGF,13O.F,FMR.TO,MQY,TSE,BETR,SNDX,BCYC,VOYA,TZUP,GWAV,PAVM,IVVD,FICO,VRCA,FLGC,STRL,SBNY,CRSP,FBRX,CTOS,GRDN,HFF.BE,INSE,TTGT,HR,LU,NAD,ALIT,MUA,OIA,USFD,JD,FSLR,SUNNZ.XC,BCC,DFH,MUJ,FDMT,TPL,BLD,GBIO,MAGN,NMZ,BCAT,MRM,PAYC,NCNO,HBB,NPCT,MYD,MHN,NMCO,LBTYK,APO,GF,H,DSM,ASGI,CRBU,NBH,VPV,6JV.F,XOS,NMS,LEO,NZF,VKI,BTA,JNJ,CCI,VTN,AFB,FMN,NEA,CFBK,AOD,CPRT,ICFI,IVFH,RCUS,QIND,DMB,NMAI,MTG,IX,TS,GECCI,ATEX,EVM,CVNA,BNY
0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1,102.05478706390903,99.7471557356217,88.88888888888889,94.87500190734863,106.55737715596997,183.673465812966,122.44898455682171,95.83333717688693,84.97267273669932,115.0684892732327,101.48148004246676,94.16058082942342,100.26041642413475,118.86793004528604,97.9216608782982,123.84615948919735,100.0,101.12781346863771,119.6078431372549,101.56250190497799,108.0291999765271,104.7761222909356,106.93069832802477,152.5267950709498,103.5603717912587,95.95505986396104,116.90140011118433,101.77514617597774,103.33333150637105,100.22538677390796,95.36424280232463,97.84689762089049,100.99750522618251,98.14814991966252,93.40658949101251,109.35602066333092,80.0,94.47040475304144,121.91780307409724,59.99999913302335,98.42128831634973,99.69240271314193,94.99136728241449,106.82203300791657,89.21569051397904,109.77011125260499,99.3686844664999,100.4071010404862,99.94862116133818,99.39024447862909,100.5813928159967,95.0,104.34782190191534,100.44360361015896,115.29411665708551,98.60139992277239,99.62121249750405,85.00000159655298,100.0,102.8025419671734,103.17460647846357,96.3875162312546,98.9752358226459,95.99999785423279,98.58823247269372,85.47008860510964,90.23746993975747,100.1661167593608,96.64879358282016,109.45454510775478,101.45985261729216,100.4098356651126,95.83333717688693,103.07898293886812,101.18343078398514,100.89606077810937,99.34210588231971,99.2199759540954,100.05214755413398,98.67776465839918,100.67435735287746,98.48993033537174,100.0,103.95479623584787,99.64413268079325,110.91261281951851,99.4691994855407,100.50251496592986,87.48403691681841,105.2608067722109,93.74999627470984,101.29975501184501,106.47639956092205,99.16820220979807,98.82002491091441,99.051269253094,99.93514741115807,104.47789758251129,103.99999618530273,102.62833420789379,101.6022407756991,104.56446424875038,85.51723922475489,98.36345620853703,98.85126561675513,101.43749713897705,99.76270712583339,103.53682883319793,100.8828700444438,97.5609756097561,103.29148435671824,100.0,101.27534747263792,96.47171855610486,98.6401657000105,99.51339595333114,102.65516272771613,100.51413290363675,100.68511867214218,100.68966768206987,106.02836457304272,103.733336130778,100.0,102.716040777699,98.40817129662675,100.81832009342135,102.7838475609189,99.44062845875177,98.2683998768893,98.00098086856109,100.36049751582381,105.16252351705239,99.68102356381765,103.89610218038018,106.33588301691607,100.37941563042492,102.66513081484861,101.71690491666612,99.67037646621371,98.73417091186276,99.24618033206845,99.68138245065083,98.55405678638058,100.91685400955387,100.37764160996892,101.10236959567614,166.55563762280306,100.53046302035622,100.66049818710547,97.83783989983637,100.6849308357518,101.77805594741378,99.1004934850204,79.45891947618881,99.65697744364027,96.77007214399251,100.05773804306027,88.34951956340234,102.19938265419177,99.8008017513412,90.35087581706728,101.02162820751592,100.30891682675282,99.71573763958109,99.12854983314477,102.50000298023217,100.75719798675856,109.0225564583692,99.633705212763,103.31690737677243,98.35311469028252,100.0,100.86058848928221,101.01010003706325,98.3391258581964,96.3302752293578,94.3854271042628,100.0,100.0,100.09881649204469,99.45461101015799,99.35226578026018,96.27948760286903,100.08649101068438,100.69443757164733,101.2547019614181,97.86997919054043,104.86891070837257,101.13181460220653,100.34802474906583,100.0,99.31330014455423,100.28662218833315,99.75962650613876,97.79574316430423,99.6948207341805,100.49652171919536,100.28985984837688,99.56217232220408,97.81030672195305,99.46250946784838,100.28920555301377,100.0,100.55644053024491,99.88164505445322,100.0,100.0,100.0,100.0,97.61338678384537,94.6395566399819,99.80620634999256,96.01541887844839,97.94319563164221,90.59088454042595,89.82684411614927,93.1790541476671,94.11765255867552,82.44972805788994,97.55646719781528,99.88584213903484,96.19047290787147,99.56964181870595,100.95238001528604,95.01884195432582,92.41352097224996,98.66666339692615,100.66252525854841,97.34513038076282,97.28033245324626,97.7193045271256,98.75140887751805,98.87218156309187,99.13290872679661,100.26737833535138,99.21328380224693,99.01786576291616,100.6328238877192,95.8686614260144,97.6716454349347,97.94914280686388,98.14711370649725,96.93053072852581,99.21464603428436,100.835653819137,97.66773366590452,101.08265033477362,99.21874703140934,99.5386973268475,99.19285493725842,97.83577237353502,90.5063233358742,100.39214064285271,101.41003951751071,99.88674775672806,97.70429725174627,98.54545022246953,99.06105827963233,99.16511671361296,97.26128882834442,100.01133199819037,98.81094733473714,100.43525973726237,99.32998839372786,99.36374240192943,94.85980709709685,98.68051920428624,98.6251159865428,99.18699423261515,97.0350368629822,99.70588724811644,98.72409746867326,99.20821987733038,99.05662017081008,97.4695438786965,101.77962432156859,98.58823652069572,98.64622788472597,99.91015874669348,99.02482413472448,99.651863947453,96.9083547402474,99.31188657794092,97.19796110178169,98.71697566504012,99.46524115306109,101.91166750424878,91.8918957015386,99.06628149023307,100.39094216407427,99.75639570045293,99.11069884726224,101.53286002192318,100.27613685053555,101.18483870191359,100.10427371235137,91.84864291504103,98.96227519324347
2,148.17350688463569,99.62073661757394,88.88888888888889,93.75,105.46447553483442,204.08162868107328,123.26530463295349,131.5476254253838,81.42076363905694,120.54794684594002,110.37036912758494,101.45985261729216,94.92187662496391,133.01887195617056,133.97282112104222,108.46153987229934,100.0,98.99749471276438,117.64705882352942,92.3295459548427,106.56934733382938,97.16417565221491,113.11881719833616,133.99693290755354,100.0,102.0224754257406,105.23138731511767,89.05325114052954,102.29884836975816,100.26295508386114,97.01987037292298,101.85407527525084,106.48378397018638,99.3827166398875,93.40658949101251,107.41191548336111,109.09090724365768,96.72897140729944,112.32876320855223,59.99999913302335,97.60937895885607,100.8904002860071,102.44263929998563,107.72033923875217,91.17647299442055,102.87355844848938,97.28535163488917,95.85491924404617,102.15827387488969,98.17073343588724,100.99667679351565,95.0,107.3369540871719,99.36629005394424,110.58823191170883,95.80419976831716,98.10605345651385,92.85713905582624,96.15384968074834,102.8025419671734,99.73544998574219,107.38915924450205,98.01451686134463,95.99999785423279,90.82352860328649,83.76068846322,81.26648957009921,100.49834235719935,95.04021603663439,111.636361208829,100.72992630864607,100.61474861204236,95.53571840380744,104.14993879951295,99.40827755420355,100.89606077810937,97.3684235292789,93.486742071257,100.05214755413398,99.55925488613306,102.28694680831154,95.21812339617503,99.41860349267613,102.14093780296811,99.64413268079325,111.25503259501875,101.80466288155205,97.98995360726765,84.41890418800661,112.51399234771868,95.83332753843754,101.62469376480625,99.12184412733261,99.81516862874373,101.31442109473554,101.15058474826463,96.82231099737383,99.0663063241566,106.40000343322752,103.61395953585398,96.05798766762305,105.2732317205456,85.51723922475489,96.52233614565134,103.62524295006598,97.68750071525574,100.61699228008723,101.93799194625713,101.94231858829706,96.68292534060595,104.42521630724278,98.91304453458135,102.6272126799928,95.16674734563728,99.37238656861716,99.85401558107247,102.48920750369504,102.98199128985144,98.23919806725971,101.37931394012244,103.22694972621431,100.53333282470702,102.90697392352281,103.20986744398577,98.5306145210635,95.82651533732974,101.74672325412007,97.24612871026716,93.9393995691126,98.14723889439287,99.96394951344337,94.64626751840906,91.75970610808898,100.43290207713565,95.41985149615854,99.40810604651129,98.73828920216951,103.16673735233512,100.1236129732562,96.20252782537138,101.57225831884165,97.13246049010583,94.61057879141399,102.18147503118963,100.7552904906658,100.78741588388478,219.85345039829087,100.09430270849447,102.17965598561956,99.02702537742822,94.8630105668418,100.30656741904616,100.83358940157888,86.23914239898967,100.90798413190663,93.58265751968952,100.028874527733,88.34951956340234,96.30009661808475,100.0,90.35087581706728,101.80431730090737,99.77935141289936,102.03045669273463,98.14814462688129,100.90909002241027,103.19980185297548,103.75939478969376,100.43956352595971,101.6748712931197,98.11091272617803,97.19101386966621,98.9672987371694,101.01010003706325,98.49362920493398,97.43119266055047,86.94992240361812,100.0,100.0,102.37153926711635,95.88761250345706,99.81730341258998,96.58196908295305,98.4489627205236,100.49107298514667,100.04182446234067,96.17012744825402,101.74781505445156,100.66577214278097,98.72390187775378,98.89805412071169,97.92691950447498,100.60561530339307,99.27885125026725,97.94269260639808,98.57579291089709,99.70208289286997,101.19162978555347,99.12434464440817,91.95291496519077,98.2433236266264,101.73916922341486,99.668321795124,99.60254481000428,99.8224853331465,100.0,100.0,100.0,100.0,96.34050244833357,88.17006430939054,100.09690144551895,91.45243675119943,95.85374278415992,89.46180356363745,89.82684411614927,89.15956020353613,88.88889148604122,89.57952790723294,98.60536493053299,91.66666122332026,100.0,102.65293616760944,98.41269240567972,91.62829614442518,94.18238436118105,98.85714394705636,98.88198566447802,94.69026076152566,96.96652772882771,96.31578868115706,97.72983639839705,99.24812104206124,98.54928551991439,98.3957169339025,97.98951671867478,97.40783634542728,100.48900326945842,92.58540642333571,99.33830754673896,96.19213662099517,95.63446651902989,96.93053072852581,97.90576643399929,96.10028217736073,90.95429455645628,97.52880105116917,92.9687456344255,101.28139414180994,98.38566434461113,96.56270547060586,79.74683267339424,90.27407162845171,99.8308021428573,102.0951389398761,96.87785322513078,97.18180866293773,98.02819032083464,98.23747701035418,95.85491924404617,100.98632943385617,97.38406813655884,101.816690110093,98.32498340098623,96.97772820525384,94.39251784601971,98.8690137380877,97.12171987049544,99.3498624346487,97.57411990128058,98.68420598114312,97.28867660033839,98.09976319840578,98.04582012982736,96.5323214965691,100.62564187686698,97.23529257048608,97.27475401923652,99.55075793657399,98.13828698077998,98.60748235697105,99.22709579955402,99.54126389414665,96.34086455743098,99.07169150298542,97.86096461224437,102.17534556391826,88.24324574672538,97.28721412628843,99.92182498490926,100.73080498889708,97.63778818443805,100.07794134027748,100.98942899551517,100.41470145529125,99.06154700163096,87.89120946384152,97.64151300752216
3,168.49314889533818,97.21871309183871,88.88888888888889,92.5000011920929,108.74316736990374,189.79591856594632,115.64625981360572,145.83334072478257,72.6775962691532,118.7214537305757,99.25925997876662,97.0802947654157,93.6197945042902,130.6603835120498,116.94644162087735,98.46153987229934,133.33333333333331,110.48454541724446,105.88235294117648,105.11363828785656,106.56934733382938,99.92537187292469,114.85148292816731,132.15926243736217,95.35603422657383,98.42697308259484,96.57946993362931,102.07100387197403,96.20689744945561,100.18781846395477,89.73510116763526,98.68421457901152,100.49875261309127,108.02469104006059,98.90109475518972,106.01459133373041,94.54545700845641,102.0638581503056,110.95890153704862,55.4545445875688,103.20252179535103,109.69727245831041,102.64001906501608,104.23729201677389,84.31372846928257,100.57471012373023,93.81312824198089,92.74611044183709,97.89311476515303,96.34146687177449,102.57475432391105,95.0,107.3369540871719,99.74651481286499,102.35293886653287,89.51048830570753,96.40151421078531,92.14285189704022,89.7435889598337,100.63694204644378,105.29100659252606,101.39573129749189,98.07856207739746,92.00000166893005,87.88234800780947,81.1965831559713,91.55672990861082,99.3355488043229,95.44235722722134,94.72727342085405,105.83941917057658,95.081962247396,95.83333717688693,103.48059218453025,99.40827755420355,100.89606077810937,100.65789411768027,96.52886647725256,99.89570489173205,99.41233673464718,101.93510883780208,96.97986867136687,99.41860349267613,106.30389195525404,99.64413268079325,96.79916393555462,101.96391066687627,98.99497680363383,83.2694784631593,106.20103105284966,95.83332753843754,96.26320046737013,96.26783754116356,99.78435501211973,102.76326540379954,100.86798606626792,94.55252058826538,98.9329193914716,96.00000381469727,100.24640437372658,95.98169372171841,104.64242910324519,80.68964955922984,98.53392647773481,102.07369747122502,94.81250047683716,100.71192675883427,101.5988368869408,101.17716754345953,99.60975646972656,104.53492780209817,97.82608259039708,100.66317640451494,88.69018805129542,104.23639845982417,103.16301710960893,102.88748731959605,102.87916470912408,93.22063878268257,102.06896733951412,103.54609919484187,95.19999821980795,99.41860521529544,104.44443999658091,99.42858158953796,94.92634316294264,102.76564862278737,100.32272201682699,95.2380996614456,98.39103040814467,101.18961460817164,94.26385870667723,94.7368431726398,95.58441367567295,95.41985149615854,100.28835781652323,96.45589254472894,103.70088231432932,100.1854194598843,94.30379551050282,100.75381966793155,91.67045720899397,95.59644829015562,101.26462102163578,102.87009077721973,98.11023822374388,109.99333865446776,99.13944550190251,100.06604540938422,97.18918671479096,92.46575264171045,96.25996519527169,101.41516505368322,80.1603192114152,100.88780995665208,93.20017108093788,100.34641724595592,87.37864088906522,99.89721880742138,100.2988021223623,87.71929934634618,101.18886663150349,99.38216634649436,100.69035369896584,98.03921071507423,96.36362907315105,99.82900889358667,100.0,102.93040720427258,95.46797690135092,96.92419054170327,99.43820277393324,100.68846750855374,100.0,98.99575034758095,81.8348623853211,93.01972644164005,95.45453984636964,100.0,101.87747565421164,93.74497993107444,102.90650136132065,93.28493306568144,99.17985203302287,99.1319492289686,92.22082550304626,95.41386889782186,100.0,101.99732949153548,97.96983534735264,98.07161958779557,96.15185456423234,100.70270667894911,100.14424294174941,97.64878612006643,98.67752271301376,98.80833157147988,99.8711811761784,97.54816322466408,91.85712532477955,97.18144186165893,103.00152140631566,97.42951606544403,98.39460060258072,99.6449588319819,100.0,100.0,100.0,100.0,94.66986920476488,89.27912216935209,103.00388012387415,86.56812277490044,94.93960404985609,88.03161286243804,78.35497781881467,85.26187806620399,81.04575377281826,81.35283367786708,98.37501588151072,86.87214537305758,100.95237944415716,100.02178639458361,85.71428463302236,92.59104815556428,90.52673035841434,99.80951944986978,104.22360444668921,94.69026076152566,97.69874207769512,93.55263437480707,97.72983639839705,102.25563687381624,97.63215848748223,98.52940936507551,96.15386609331654,95.3147610011512,99.18021040582279,92.3431063473047,94.79104416880442,97.02567179997213,95.6274570784997,95.6381248846809,97.20765946139394,95.82173090431505,90.19019376890921,97.44899408806643,90.62500162981448,98.46232116407118,97.39912234732525,97.07192345820779,65.82278060790851,89.19676347697288,96.95432023620572,102.71799871721687,97.52064843590168,95.5454607389619,97.4648026535129,96.84599857183066,97.18726789042869,99.94898416543285,95.60047199595432,100.63079973725853,96.98494363288653,95.01590275377035,90.65420383740255,97.83225568397262,96.47607672118015,93.64945965473606,97.0350368629822,98.52941268832386,96.0127583164479,96.67458963048432,96.2488816660934,95.12652092051451,99.81230635062408,96.83333411001124,96.36649600007995,98.38275004980242,97.0744547523341,97.30200758279854,88.59036795940072,98.623841086595,95.96176525105575,96.81509057033757,97.86096461224437,105.20764639340743,94.59459377824173,96.25721998003924,99.42066460335614,100.93382439134125,97.48030439481268,100.23382402083246,101.02973066876307,99.25947863616882,98.12306276488194,88.47457998182779,96.22643028196917
4,136.3013615115781,112.19974931988914,100.0,89.49999809265137,113.11474779777129,189.79591856594632,133.3333299543852,149.55357893617202,68.85245688060043,122.8310496317794,110.37036912758494,106.56934547922265,107.16145476811403,123.1132092447034,137.72980996800808,96.92307974459867,133.33333333333331,137.84460845376094,109.80392156862746,113.63636425211409,103.64963508730749,97.16417565221491,112.87128677813168,134.76263258792662,102.47677780909123,104.71910218309989,91.14687625753976,101.47928847998145,98.96551686338711,100.22538677390796,89.40397565351559,103.16986069623933,98.75311252167171,79.01234368038075,96.15384212310111,103.28068618203477,92.72727149577179,98.98753806155744,105.4794466860145,59.09090909090909,104.91655457301243,111.25141378937448,102.02319200474066,110.69491492091237,86.6666686145309,108.04597305157608,92.23484542890178,91.1546955717747,97.17369340731678,95.73171135040357,105.81395192261613,100.0,111.56832110154713,107.22433689869337,108.82352776180919,85.08158806115343,92.80302842157063,91.42857538194072,94.4444495388587,98.21656075136778,102.11640011406247,96.633827281286,95.92228898123395,120.00000476837158,82.35293746407068,83.16239535691008,84.69657177984567,98.83720644712355,94.36997219643082,87.63636675747958,101.45985261729216,93.64754230512848,96.72619349612545,106.76037655454822,97.04141598623323,100.89606077810937,105.92105490183899,96.4508573496692,100.31291700618547,98.2859922616942,101.51485834282721,95.88926369142683,99.41860349267613,106.18494781532873,99.64413268079325,91.32053271507635,101.06157922610024,101.00502993185971,76.88378083760132,97.55989168889559,97.91665880216523,93.25750731853984,94.40175631174533,99.16820220979807,101.82225732085737,105.36939805864716,92.28274900429156,98.41845027718207,91.19999885559082,101.76591498332381,92.57375841401728,103.78481570380234,80.68964955922984,97.6133697652879,113.30747177590636,93.37499737739563,99.66777264708635,99.70930490447361,98.82284368284215,100.29268032167016,105.05912664590494,100.0,98.44407452656111,85.64523371657612,101.41212242262132,104.18490804210163,102.25688927268995,101.3881639520088,94.24528293790256,101.37931394012244,98.58155491114529,92.8000005086263,98.25581564588632,106.66666588174958,100.12245992086062,93.28968691880105,101.81041259671917,97.18158264591193,102.59740018466603,99.95124732472274,101.65826358366532,95.41108514187273,84.52950595410175,81.55844087215208,91.60306107629067,101.21414454786193,97.6041709132449,102.86150334299064,100.20601885670277,94.93670628212567,93.99095219214045,90.89667963239528,97.46960418415975,101.16977821388102,100.3021205587031,97.32283814206228,109.99333865446776,97.90168931211592,99.53764434008478,96.32432267472551,91.78082180595864,97.24095754751679,101.50821337172012,73.64729072725979,100.12106044578539,93.45515098622325,100.5485059028697,83.49514933915229,98.04727495756786,100.3984059960658,92.10526013088135,100.97098041334287,99.51455549875473,99.49238582681635,98.69281418591656,94.77272695253703,100.43967395978687,87.21803978883284,100.9523818173917,96.32183641651481,96.35504683589144,92.69662936398093,99.82788722645161,97.97979992587351,100.23175502010635,81.46788990825688,89.22609982234742,94.5454433291029,100.0,101.58102617807758,95.59056440802817,102.98953410010958,92.71021883045725,97.55071235980878,99.69245226797992,93.39188651698353,97.75203811308052,96.75405456689896,100.5991890500662,98.6078899402294,96.14323917559113,95.29671113406175,100.47154387202374,99.08654303246192,97.20793779378485,97.55849488973035,98.51042465338186,100.28985984837688,97.37302503483053,92.40454864429127,98.03357122383552,101.2936247398128,98.0099468821862,97.5946551155708,99.23078161127933,100.0,100.0,100.0,100.0,93.87431549700489,88.72458434998303,101.74418905521922,89.52442114085063,95.91903351534825,87.60506595671778,86.79654390070557,83.19122941474238,79.08497129237676,78.61060590029331,97.38584030265363,81.96346621848329,100.0,98.21320809107294,79.36507696227189,93.4072880040622,90.99842426315352,96.76190330868675,96.27329344618414,93.805311067262,95.60669395545084,88.5964975389346,98.35413195963804,97.74435416307956,96.71503145505007,96.39036962827525,96.15386609331654,95.79776660017694,99.95685491180275,90.35619433868722,93.66666879226912,99.17246581558658,93.42363505703743,92.85944769840647,96.68411635646144,90.52925007526125,90.34918127439433,95.00705200985122,90.62500162981448,97.4372117163801,96.86100439154153,97.00827852106568,67.0886021511542,89.30017850522735,97.40553245149923,100.9626275314186,97.06151178310131,94.54545205142473,96.52583263926883,97.2170620065883,95.9289401819619,94.91525290451258,95.00593994908616,100.29017637709931,96.98494363288653,93.31917612824373,89.25233051364384,97.45523802771442,94.63141960197714,94.4638085192731,94.60916319063949,96.98142480486169,95.85327936084917,97.14966093070545,97.37196105911023,92.596064799211,100.4309958061691,96.73870314746483,95.36739737357105,98.56245045486217,97.0744547523341,97.30200758279854,90.7250642207422,98.5091555162518,96.19252080383916,95.77358867843876,95.98930227312991,104.8780472471754,87.83783348395589,96.81902489331083,99.01652275318952,99.67519426727057,98.00833033141211,98.80487212281326,101.15061931902123,99.43720783129365,98.33161018958468,87.74143034338651,96.60375979096447
