ticker,file_date,entry_day,entry_price,exit_day,exit_price,exit_reason,bars_held,pnl_pct,peak_gain_pct,max_drawdown_pct
IVFH,2024-12-06,2024-12-09,1.9600000381469727,2024-12-16,1.7640000343322755,stop_intraday,5,-0.09999999999999998,0.0,-0.1428571863007606
IVVD,2024-12-12,2024-12-13,0.6000000238418579,2024-12-16,0.5400000214576721,stop_intraday,1,-0.09999999999999998,0.0,-0.25000004967053535
IX,2024-12-13,2024-12-16,21.573999404907227,2025-04-04,19.229999542236328,stop_gap_open,74,-0.10864929671490264,0.00676740115298502,-0.1271901157361217
JD,2024-12-06,2024-12-09,40.619998931884766,2024-12-16,36.55799903869629,stop_intraday,5,-0.10000000000000009,0.0,-0.10192022399091538
JNJ,2024-12-13,2024-12-16,146.72999572753906,2025-02-21,161.402995300293,tp_intraday,44,0.10000000000000009,0.11435970331830059,-0.03182715398981517
KARX,2024-12-17,2024-12-18,1.5,2024-12-23,2.5,tp_gap_open,3,0.6666666666666667,0.33333333333333326,0.0
KAVL,2024-12-12,2024-12-13,0.8799999952316284,2024-12-20,0.7919999957084656,stop_intraday,5,-0.09999999999999998,0.021590902163716397,-0.11363639134513459
KWR,2024-12-09,2024-12-10,154.88999938964844,2024-12-20,139.27999877929688,stop_gap_open,8,-0.10078120389866052,0.0,-0.10510684255567826
KWR,2024-12-17,2024-12-18,148.5500030517578,2025-01-07,133.69500274658205,stop_intraday,12,-0.09999999999999987,0.0,-0.11484346824718472
LBTYK,2024-12-13,2024-12-16,13.699999809265137,2025-01-10,12.329999828338623,stop_intraday,16,-0.09999999999999998,0.0,-0.11021899634338983
LEO,2024-12-13,2024-12-16,6.28000020980835,2025-04-10,5.652000188827515,stop_intraday,78,-0.09999999999999998,0.004777027383587873,-0.10191087928996823
LPTH,2024-12-13,2024-12-16,2.240000009536743,2024-12-17,2.464000010490418,tp_intraday,1,0.10000000000000009,0.13392854957100098,-0.05803576512832398
LTCH,2024-12-13,2024-12-16,0.11999999731779099,2024-12-19,0.10799999758601189,stop_intraday,3,-0.09999999999999998,1.5000001552204325,-0.15833328521499923
LU,2024-12-09,2024-12-10,2.799999952316284,2024-12-18,2.5,stop_gap_open,6,-0.10714284193759038,0.0,-0.13571424374774943
LUCD,2024-12-12,2024-12-13,0.7799999713897705,2025-01-07,0.8579999685287476,tp_intraday,15,0.10000000000000009,0.16538463184349217,-0.02051278641943266
LXRX,2024-12-09,2024-12-10,0.75,2024-12-11,0.8250000000000001,tp_intraday,1,0.10000000000000009,0.3599999745686848,-0.026666641235351562
LYRA,2024-12-16,2024-12-17,9.350000381469727,2024-12-18,8.415000343322754,stop_intraday,1,-0.09999999999999998,0.0,-0.11229948105839693
MAGN,2024-12-06,2024-12-09,19.899999618530273,2024-12-18,17.909999656677247,stop_intraday,7,-0.09999999999999998,0.0,-0.12010047414387603
MEG,2024-12-17,2024-12-18,17.639999389648438,2025-01-02,19.40399932861328,tp_intraday,9,0.10000000000000009,0.13321998088326237,-0.07256229158647298
MESO,2024-12-16,2024-12-17,12.699999809265137,2024-12-19,18.68000030517578,tp_gap_open,2,0.47086618785206635,0.31968507721195194,-0.035433056379799655
MGPI,2024-12-06,2024-12-09,44.849998474121094,2024-12-20,40.36499862670899,stop_intraday,9,-0.09999999999999987,0.03968790757086027,-0.13400219678939418
MHN,2024-12-13,2024-12-16,10.739999771118164,2025-04-09,9.665999794006348,stop_intraday,77,-0.09999999999999998,0.0,-0.11359397945568817
MNPR,2024-12-17,2024-12-18,30.68000030517578,2024-12-19,27.612000274658204,stop_intraday,1,-0.09999999999999998,0.0,-0.2630377970844672
MNRHF,2024-12-09,2024-12-10,25.049999237060547,2025-11-07,25.049999237060547,data_end,228,0.0,0.0,0.0
MODVQ,2024-12-09,2024-12-10,18.5,2024-12-13,16.650000000000002,stop_intraday,3,-0.09999999999999987,0.013513513513513598,-0.10216212917018586
MORN,2024-12-10,2024-12-11,356.2200012207031,2025-01-07,320.59800109863284,stop_intraday,17,-0.09999999999999998,0.007186563218856579,-0.10372806715066551
MPU,2024-12-11,2024-12-12,1.7200000286102295,2024-12-23,1.5480000257492066,stop_intraday,7,-0.09999999999999998,0.040697634929319326,-0.11046514770931726
MQY,2024-12-13,2024-12-16,12.510000228881836,2025-04-07,11.259000205993653,stop_intraday,75,-0.09999999999999998,0.0,-0.10791369758355251
MRAI,2024-12-09,2024-12-10,1.3600000143051147,2024-12-11,1.2240000128746034,stop_intraday,1,-0.09999999999999998,0.024264700017276652,-0.19117646156504087
MRM,2024-12-10,2024-12-11,1.559999942779541,2024-12-12,1.403999948501587,stop_intraday,1,-0.09999999999999987,0.016025702746429227,-0.12179483652584988
MSPR,2024-12-17,2024-12-18,14.0,2024-12-19,12.529999732971191,stop_gap_open,1,-0.10500001907348633,0.0,-0.045000008174351236
MTEK,2024-12-13,2024-12-16,3.009999990463257,2024-12-17,3.430000066757202,tp_gap_open,1,0.1395349095098517,0.06976745475492585,0.0
MTG,2024-12-06,2024-12-09,25.0,2025-03-12,22.5,stop_intraday,62,-0.09999999999999998,0.028399963378906268,-0.09999999999999998
MUA,2024-12-13,2024-12-16,11.630000114440918,2025-04-07,10.467000102996826,stop_intraday,75,-0.09999999999999998,0.0,-0.11177989492198359
MUJ,2024-12-13,2024-12-16,11.59000015258789,2025-11-07,11.789999961853027,data_end,224,0.017256238708545535,0.021570318956741108,-0.07851594783706006
MYD,2024-12-13,2024-12-16,11.069999694824219,2025-04-08,9.962999725341797,stop_intraday,76,-0.09999999999999998,0.0,-0.10298097751361679
MYE,2024-12-06,2024-12-09,12.029999732971191,2024-12-30,10.826999759674072,stop_intraday,14,-0.09999999999999998,0.04156276068981324,-0.10141307900537866
MYE,2024-12-13,2024-12-16,12.220000267028809,2024-12-27,10.998000240325927,stop_intraday,8,-0.09999999999999998,0.00818325905157491,-0.1022913234603331
NAD,2024-12-11,2024-12-12,12.25,2025-04-08,11.025,stop_intraday,78,-0.09999999999999998,0.0,-0.11755098615373882
NAMS,2024-12-17,2024-12-18,26.0,2025-01-16,23.400000000000002,stop_intraday,18,-0.09999999999999987,0.00884613623985886,-0.1334615120520959
NAN,2024-12-13,2024-12-16,11.5,2025-11-07,11.510000228881836,data_end,224,0.000869585120159666,0.03043481577997631,-0.05826087619947351
NBH,2024-12-13,2024-12-16,10.649999618530273,2025-04-11,9.5,stop_gap_open,79,-0.10798118870627493,0.015962449050059835,-0.08920186321999501
NC,2024-12-17,2024-12-18,30.1200008392334,2025-02-20,33.13200092315674,tp_intraday,41,0.10000000000000009,0.11088971288767957,-0.06606911099001966
NCNO,2024-12-12,2024-12-13,36.369998931884766,2025-01-10,32.73299903869629,stop_intraday,17,-0.09999999999999987,0.0,-0.11492989903585804
NEA,2024-12-13,2024-12-16,11.579999923706055,2025-04-08,10.42199993133545,stop_intraday,76,-0.09999999999999998,0.002590650532715122,-0.11139896117030168
NEGG,2024-12-17,2024-12-18,9.600000381469727,2024-12-30,8.640000343322754,stop_intraday,7,-0.09999999999999998,0.0,-0.16666669978035686
NGNE,2024-12-11,2024-12-12,22.920000076293945,2024-12-17,25.212000083923343,tp_intraday,3,0.10000000000000009,0.1060209553702891,0.0
NGS,2024-12-13,2024-12-16,25.600000381469727,2025-01-03,28.399999618530273,tp_gap_open,12,0.10937496856786355,0.08476562671712595,-0.06367191577446585
NKTX,2024-12-13,2024-12-16,2.4700000286102295,2024-12-17,2.2230000257492066,stop_intraday,1,-0.09999999999999998,0.0,-0.10080974477532723
NMAI,2024-12-09,2024-12-10,12.859999656677246,2025-04-04,11.573999691009522,stop_intraday,78,-0.09999999999999998,0.0,-0.13530325175512048
NMCO,2024-12-13,2024-12-16,10.90999984741211,2025-04-09,9.818999862670898,stop_intraday,77,-0.09999999999999998,0.030247472806732567,-0.11154903983963582
NMS,2024-12-13,2024-12-16,12.975000381469727,2025-04-10,11.609999656677246,stop_gap_open,78,-0.10520236490643264,0.0,-0.10982660106661579
NMZ,2024-12-13,2024-12-16,11.3100004196167,2025-04-08,10.17900037765503,stop_intraday,76,-0.09999999999999998,0.0,-0.13262598977435192
NN,2024-12-06,2024-12-09,17.049999237060547,2024-12-20,15.344999313354492,stop_intraday,9,-0.09999999999999998,0.055718522313742636,-0.11730200210088026
NORD,2024-12-10,2024-12-11,4.0,2024-12-12,5.900000095367432,tp_gap_open,1,0.4750000238418579,1.25,0.0
NPCT,2024-12-16,2024-12-17,10.979999542236328,2025-04-07,9.881999588012695,stop_intraday,74,-0.09999999999999998,0.013661254868690076,-0.10564662074438014
NRSN,2024-12-09,2024-12-10,1.0499999523162842,2024-12-11,0.9449999570846558,stop_intraday,1,-0.09999999999999998,0.0,-0.1619047283855951
NXJ,2024-12-09,2024-12-10,12.640000343322754,2025-04-08,11.376000308990479,stop_intraday,80,-0.09999999999999998,0.0007910818778420481,-0.10443042821560067
NZF,2024-12-13,2024-12-16,12.75,2025-04-08,11.475,stop_intraday,76,-0.09999999999999998,0.0,-0.11372547523648135
OGI,2024-12-10,2024-12-11,1.5399999618530273,2024-12-18,1.7100000381469727,tp_gap_open,5,0.11038966266556938,0.04545458064028707,-0.04545450323165556
OIA,2024-12-13,2024-12-16,6.340000152587891,2025-04-07,5.650000095367432,stop_gap_open,75,-0.10883281397695421,0.0,-0.09305995873628825
OMCC,2024-12-17,2024-12-18,6.079999923706055,2024-12-31,6.68799991607666,tp_intraday,8,0.10000000000000009,0.11019738235219378,-0.02960523529561243
OPRA,2024-12-06,2024-12-09,19.299999237060547,2025-01-10,17.369999313354494,stop_intraday,21,-0.09999999999999987,0.03626947101610689,-0.12435231675666125
OPRX,2024-12-06,2024-12-09,5.420000076293945,2024-12-12,4.878000068664551,stop_intraday,3,-0.09999999999999998,0.01476013331733328,-0.12177118784533303
ORA,2024-12-13,2024-12-16,72.9800033569336,2025-01-10,65.68200302124023,stop_intraday,16,-0.09999999999999998,0.0,-0.10907106532917055
OS,2024-12-09,2024-12-10,30.899999618530273,2025-01-07,27.809999656677245,stop_intraday,18,-0.09999999999999998,0.018122960286593548,-0.1213592247991867
P8P.F,2024-12-10,2024-12-11,1.350000023841858,2024-12-19,0.9300000071525574,stop_gap_open,6,-0.31111111797913593,0.0,-0.2629629724473781
PAIYY,2024-12-13,2024-12-16,0.2809999883174896,2025-02-10,0.3440000116825104,tp_gap_open,36,0.22419938072680545,0.22419938072680545,-0.02491103051874599
PAVM,2024-12-12,2024-12-13,0.8169999718666077,2024-12-16,0.7352999746799469,stop_intraday,1,-0.09999999999999998,0.0,-0.11872698481832433
PAY,2024-12-10,2024-12-11,32.59000015258789,2024-12-16,35.84900016784668,tp_intraday,3,0.10000000000000009,0.10033754042508058,0.0
PAYC,2024-12-13,2024-12-16,234.30999755859375,2024-12-18,210.87899780273438,stop_intraday,2,-0.09999999999999998,0.0,-0.10631216730681814
PAYO,2024-12-06,2024-12-09,10.460000038146973,2025-02-27,8.5600004196167,stop_gap_open,53,-0.18164432233280048,0.055449323287842356,-0.17017205798084534
PCYO,2024-12-05,2024-12-06,13.84000015258789,2024-12-18,12.456000137329102,stop_intraday,8,-0.09999999999999998,0.015173412993619406,-0.10802022175408266
PGNY,2024-12-06,2024-12-09,14.850000381469727,2024-12-27,16.3350004196167,tp_intraday,13,0.10000000000000009,0.1629629639143777,-0.04444449724795929
PINS,2024-12-06,2024-12-09,32.130001068115234,2025-02-07,40.88999938964844,tp_gap_open,40,0.2726423289859874,0.24494238002670654,-0.09741677448063779
PMDI,2024-12-05,2024-12-06,2.7200000286102295,2024-12-09,3.2100000381469727,tp_gap_open,1,0.1801470604348141,0.0,-0.06617649443524909
PMDI,2024-12-12,2024-12-13,2.700000047683716,2024-12-16,2.0,stop_gap_open,1,-0.25925927234121127,0.0,-0.2740740727658789
PMVP,2024-12-12,2024-12-13,1.5700000524520874,2025-01-13,1.4130000472068787,stop_intraday,18,-0.09999999999999998,0.0,-0.1146497202188439
PPT,2024-12-12,2024-12-13,3.609999895095825,2025-11-07,3.619999885559082,data_end,225,0.0027700805412327334,0.038781193621186594,-0.04432128865972229
PSHG,2024-12-12,2024-12-13,1.659999966621399,2024-12-17,1.8259999632835389,tp_intraday,2,0.10000000000000009,0.15662650342845197,0.0
PSHG,2025-02-05,2025-02-06,1.6100000143051147,2025-04-07,1.440000057220459,stop_gap_open,41,-0.1055900345181231,0.043478219019153386,-0.1552795017259062
PSHG,2025-07-31,2025-08-01,1.7000000476837158,2025-08-06,1.8700000524520874,tp_intraday,3,0.10000000000000009,0.10588231911708834,-0.02941180595477033
PSQH,2024-12-12,2024-12-13,4.159999847412109,2024-12-16,4.575999832153321,tp_intraday,1,0.10000000000000009,0.14423086622057935,0.0
PVCT,2024-12-06,2024-12-09,0.125,2024-12-10,0.14499999582767487,tp_gap_open,1,0.15999996662139893,0.0,-0.04799997806549072
PX,2024-12-05,2024-12-06,13.819999694824219,2024-12-30,12.437999725341797,stop_intraday,15,-0.09999999999999998,0.0,-0.11143270592326993
PX,2024-12-13,2024-12-16,13.210000038146973,2025-03-04,11.889000034332275,stop_intraday,51,-0.09999999999999998,0.04239215881904368,-0.10295228257001732
QDEL,2024-12-06,2024-12-09,38.5,2024-12-16,42.35,tp_intraday,5,0.10000000000000009,0.14311683952034304,0.0
QIND,2024-12-06,2024-12-09,0.07500000298023224,2024-12-10,0.06750000268220901,stop_intraday,1,-0.09999999999999998,0.0,-0.17333337969249962
QIPT,2024-12-11,2024-12-12,2.7899999618530273,2024-12-16,3.119999885559082,tp_gap_open,2,0.11827954416417974,0.10035841405668111,0.0
RBTC,2024-12-11,2024-12-12,0.06520000100135803,2024-12-13,0.07172000110149385,tp_intraday,1,0.10000000000000009,0.10429441403012873,0.0
RCAT,2024-12-06,2024-12-09,8.229999542236328,2024-12-10,7.406999588012695,stop_intraday,1,-0.09999999999999998,0.0,-0.14094768348671693
RCKT,2024-12-16,2024-12-17,11.710000038146973,2025-01-02,12.881000041961672,tp_intraday,10,0.10000000000000009,0.1400512671204288,-0.03074292532062306
RCUS,2024-12-17,2024-12-18,16.06999969482422,2025-01-10,14.462999725341797,stop_intraday,14,-0.09999999999999998,0.0,-0.12632232554584355
REED,2024-12-06,2024-12-09,3.6749989986419678,2024-12-10,4.042498898506165,tp_intraday,1,0.10000000000000009,0.11681637735618433,-0.06775514022487128
RGTI,2024-12-05,2024-12-06,3.3299999237060547,2024-12-09,5.059999942779541,tp_gap_open,1,0.5195195371500545,0.3423423100913636,0.0
RIME,2024-12-10,2024-12-11,18.0,2024-12-12,16.2,stop_intraday,1,-0.10000000000000009,0.0,-0.2222222222222222
RNGR,2024-12-12,2024-12-13,15.5,2024-12-20,13.950000000000001,stop_intraday,5,-0.09999999999999998,0.0,-0.103225831062563
RNW,2024-12-10,2024-12-11,6.519999980926514,2024-12-12,7.320000171661377,tp_gap_open,1,0.12269941611582347,0.1058282299446276,0.0
RSSS,2024-12-05,2024-12-06,3.6600000858306885,2024-12-12,4.0260000944137575,tp_intraday,4,0.10000000000000009,0.10382510030354064,0.0
RVPH,2024-12-06,2024-12-09,1.7300000190734863,2024-12-10,2.4000000953674316,tp_gap_open,1,0.38728327682491503,0.4566473717590578,0.0
RZLV,2024-12-05,2024-12-06,2.069999933242798,2024-12-09,2.2769999265670777,tp_intraday,1,0.10000000000000009,0.1449275178701641,-0.07246375893508206
S,2024-12-12,2024-12-13,23.920000076293945,2025-02-24,21.52800006866455,stop_intraday,46,-0.09999999999999998,0.043896289034762725,-0.11705682391847072
SBNY,2024-12-09,2024-12-10,1.649999976158142,2024-12-12,1.484999978542328,stop_intraday,2,-0.09999999999999987,0.0,-0.36363638334037873
SKLZ,2024-12-12,2024-12-13,5.010000228881836,2024-12-20,4.5,stop_gap_open,5,-0.10179644822005551,0.0,-0.09381242426284409
SMID,2024-12-10,2024-12-11,48.47999954223633,2024-12-18,43.6319995880127,stop_intraday,5,-0.09999999999999998,0.025577592619127287,-0.11406763266321973
SMLR,2024-12-12,2024-12-13,71.87999725341797,2024-12-17,79.06799697875977,tp_intraday,2,0.10000000000000009,0.13459937981978376,0.0
SNCR,2024-12-06,2024-12-09,9.9399995803833,2024-12-18,8.94599962234497,stop_intraday,7,-0.09999999999999998,0.03420524818319759,-0.10663978980786915
SNDX,2024-12-06,2024-12-09,17.1200008392334,2024-12-10,15.40800075531006,stop_intraday,1,-0.09999999999999998,0.0,-0.14894865767561283
SPMC,2024-12-06,2024-12-09,20.479999542236328,2025-04-04,18.431999588012697,stop_intraday,79,-0.09999999999999987,0.07958989768303693,-0.16455073277393129
STEP,2024-12-05,2024-12-06,62.58000183105469,2025-03-04,56.32200164794922,stop_intraday,57,-0.09999999999999998,0.035794148261880654,-0.12416107750747762
STIM,2024-12-17,2024-12-18,1.340000033378601,2024-12-24,1.4740000367164614,tp_intraday,4,0.10000000000000009,0.10074625903021461,-0.06716420234086118
STRL,2024-12-06,2024-12-09,196.13999938964844,2024-12-17,176.5259994506836,stop_intraday,6,-0.09999999999999998,0.0,-0.1415315315245229
STTK,2024-12-06,2024-12-09,1.2599999904632568,2024-12-13,1.1339999914169312,stop_intraday,4,-0.09999999999999998,0.05555559760468798,-0.1349206018820308
SUNNZ.XC,2024-12-05,2024-12-06,42.59000015258789,2024-12-18,38.331000137329106,stop_intraday,8,-0.09999999999999987,0.0,-0.10014086345076667
TCI,2024-12-13,2024-12-16,29.0,2025-01-31,26.1,stop_intraday,30,-0.09999999999999998,0.05137930245235056,-0.10896551197972792
THR,2024-12-06,2024-12-09,32.130001068115234,2024-12-19,28.91700096130371,stop_intraday,8,-0.09999999999999998,0.00591343356342211,-0.10426393619993235
TOUR,2024-12-06,2024-12-09,1.100000023841858,2024-12-20,0.9900000214576722,stop_intraday,9,-0.09999999999999998,0.0,-0.10636367350570342
TPL,2024-12-06,2024-12-09,1351.6400146484375,2024-12-11,1216.4760131835938,stop_intraday,2,-0.09999999999999998,0.0,-0.11559290087680119
TS,2024-12-09,2024-12-10,38.90999984741211,2025-04-04,35.0189998626709,stop_intraday,78,-0.09999999999999987,0.03520943041010782,-0.15086093433318726
TSE,2024-12-17,2024-12-18,6.610000133514404,2024-12-19,5.420000076293945,stop_gap_open,1,-0.18003026220632767,0.0,-0.22541606926762936
TSEM,2024-12-09,2024-12-10,49.29999923706055,2024-12-18,54.2299991607666,tp_intraday,6,0.10000000000000009,0.10081138534718281,-0.004665305188553237
TTGT,2024-12-09,2024-12-10,23.549999237060547,2024-12-13,21.194999313354494,stop_intraday,3,-0.09999999999999998,0.0,-0.11804666111929218
TYRA,2024-12-06,2024-12-09,15.6899995803833,2024-12-20,14.120999622344971,stop_intraday,9,-0.09999999999999998,0.034416824492983,-0.11536007102290602
TZUP,2024-12-06,2024-12-09,4.949999809265137,2024-12-10,4.454999828338623,stop_intraday,1,-0.09999999999999998,0.0,-0.17979795975340096
UBXG,2024-12-13,2024-12-16,3.700000047683716,2024-12-17,3.3300000429153442,stop_intraday,1,-0.09999999999999998,0.05405406624492359,-0.1351351333935824
UHG,2024-12-09,2024-12-10,4.489999771118164,2024-12-18,4.040999794006348,stop_intraday,6,-0.09999999999999987,0.024498917399055964,-0.10690413512355079
UHG,2024-12-17,2024-12-18,4.46999979019165,2025-01-08,4.022999811172485,stop_intraday,13,-0.10000000000000009,0.0,-0.15659951725302523
UPWK,2024-12-09,2024-12-10,17.360000610351562,2025-01-10,15.624000549316406,stop_intraday,20,-0.09999999999999998,0.0,-0.12500005493515454
USFD,2024-12-06,2024-12-09,71.7699966430664,2025-03-07,64.59299697875977,stop_intraday,59,-0.09999999999999987,0.003483349751893128,-0.11467181430242057
VCV,2024-12-13,2024-12-16,10.65999984741211,2025-04-11,9.593999862670898,stop_intraday,79,-0.09999999999999998,0.05816134094125691,-0.10787989071214243
VKI,2024-12-13,2024-12-16,9.0,2025-04-08,8.1,stop_intraday,76,-0.10000000000000009,0.0011111365424261166,-0.10555553436279297
VMO,2024-12-09,2024-12-10,10.109999656677246,2025-04-08,9.098999691009523,stop_intraday,80,-0.09999999999999987,0.0009891423562247148,-0.11177053934859416
VOYA,2024-12-06,2024-12-09,81.3499984741211,2024-12-10,73.21499862670899,stop_intraday,1,-0.09999999999999998,0.0,-0.11235402041901743
VPV,2024-12-12,2024-12-13,11.010000228881836,2025-04-07,9.909000205993653,stop_intraday,76,-0.09999999999999998,0.0,-0.11262486333700072
VRCA,2024-12-09,2024-12-10,9.199999809265137,2024-12-12,8.279999828338623,stop_intraday,2,-0.10000000000000009,0.0,-0.15978258920301747
VSTTF,2024-12-16,2024-12-17,1.3600000143051147,2024-12-18,2.2799999713897705,tp_gap_open,1,0.676470549564461,0.18382352747822295,0.0
VTN,2024-12-12,2024-12-13,11.180000305175781,2025-04-08,10.062000274658203,stop_intraday,77,-0.09999999999999998,0.0,-0.10465116675822395
VTS,2024-12-17,2024-12-18,26.309999465942383,2025-03-05,23.678999519348146,stop_intraday,50,-0.09999999999999998,0.03952873191326356,-0.10646137379706
WEAV,2024-12-09,2024-12-10,14.600000381469727,2024-12-16,16.0600004196167,tp_intraday,4,0.10000000000000009,0.10684927569743974,0.0
WHLR,2024-12-05,2024-12-06,3759.0,2024-12-09,3383.1,stop_intraday,1,-0.09999999999999998,0.07635009310986973,-0.10521415270018619
WK,2024-12-06,2024-12-09,103.27999877929688,2024-12-18,113.60799865722657,tp_intraday,7,0.10000000000000009,0.13119677780703065,-0.0026142200450967046
XGN,2024-12-12,2024-12-13,6.0,2024-12-18,5.4,stop_intraday,3,-0.09999999999999998,0.0,-0.10833334922790527
XOS,2024-12-09,2024-12-10,3.7100000381469727,2024-12-18,3.3390000343322757,stop_intraday,6,-0.09999999999999998,0.0,-0.12398922733616147
XRAY,2024-12-06,2024-12-09,19.170000076293945,2025-02-27,17.25300006866455,stop_intraday,53,-0.09999999999999998,0.05946788654728219,-0.10850286465456149
